ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Batter,Pitcher,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,Error List,Defensive Actions,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field
273,6,TRUE,SF,15,SD,18,0,0,1,0,secondbase Delos Echols,relief Kerry Barnhardt,"['flare', 'dead center', 'Two-Seam Fastball']",,,,single,[],[],secondbase Delos Echols,designatedhitter Glenn Jones,centerfield Dave Eckert,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
274,6,TRUE,SF,15,SD,18,0,0,1,1,leftfield Benny Powell,relief Kerry Barnhardt,"['burner', 'far right', 'Cutter']",,,,out,[],['Ball caught by firstbase John Redmond'],secondbase Delos Echols,designatedhitter Glenn Jones,centerfield Dave Eckert,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
277,6,TRUE,SF,15,SD,18,1,1,2,0,shortstop Bob Small,relief Kerry Barnhardt,,,,,unsuccessful pickoff,[],"[""relief Kerry Barnhardt's throw caught by firstbase John Redmond relief Kerry Barnhardt throws it to firstbase John Redmond""]",secondbase Delos Echols,designatedhitter Glenn Jones,centerfield Dave Eckert,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
279,6,TRUE,SF,15,SD,18,2,1,2,1,shortstop Bob Small,relief Kerry Barnhardt,"['solid', 'center left', 'Circle Change']",,,,out,[],['Ball caught by leftfield Logan Stephens'],secondbase Delos Echols,designatedhitter Glenn Jones,centerfield Dave Eckert,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
282,6,TRUE,SF,15,SD,18,1,1,3,0,thirdbase Teyo Miraldi,relief Kerry Barnhardt,,,,,unsuccessful pickoff,[],"[""relief Kerry Barnhardt's throw caught by firstbase John Redmond relief Kerry Barnhardt throws it to firstbase John Redmond""]",secondbase Delos Echols,designatedhitter Glenn Jones,centerfield Dave Eckert,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
284,6,TRUE,SF,15,SD,18,1,2,3,0,thirdbase Teyo Miraldi,relief Kerry Barnhardt,,,,,unsuccessful pickoff,[],"[""relief Kerry Barnhardt's throw caught by thirdbase Steve Delong relief Kerry Barnhardt throws it to thirdbase Steve Delong""]",secondbase Delos Echols,designatedhitter Glenn Jones,centerfield Dave Eckert,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
286,6,TRUE,SF,15,SD,19,2,2,3,0,thirdbase Teyo Miraldi,relief Kerry Barnhardt,,,,,stolen base,[],"[""relief Kerry Barnhardt's throw caught by thirdbase Steve Delong relief Kerry Barnhardt throws it to thirdbase Steve Delong""]",secondbase Delos Echols,designatedhitter Glenn Jones,,[centerfield Dave Eckert],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
292,6,FALSE,SF,15,SD,19,0,1,0,1,rightfield Tony Everett,relief Tom Nicol,"['barrel', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by centerfield Dave Eckert'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
305,6,FALSE,SF,15,SD,19,0,0,3,0,firstbase John Redmond,relief Tom Nicol,"['flare', 'right', 'Two-Seam Fastball']",,,,single,[],[],firstbase John Redmond,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
306,6,FALSE,SF,15,SD,19,0,0,3,1,centerfield A.J. Oswalt,relief Tom Nicol,"['flare', 'far left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by thirdbase Teyo Miraldi'],firstbase John Redmond,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
311,7,TRUE,SF,15,SD,19,3,1,0,0,rightfield Oil Can Vardell,relief Kerry Barnhardt,"['flare', 'dead center', 'Cutter']",,,,double,[],[],,rightfield Oil Can Vardell,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
314,7,TRUE,SF,15,SD,19,2,0,0,0,firstbase Jerry Johnson,relief Kerry Barnhardt,"['flare', 'left', 'Two-Seam Fastball']",,,,single,[],[],firstbase Jerry Johnson,,rightfield Oil Can Vardell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
317,7,TRUE,SF,15,SD,19,0,2,0,1,centerfield Dave Eckert,relief Kerry Barnhardt,,,,,successful pickoff,[],"[""relief Kerry Barnhardt's throw caught by firstbase John Redmond relief Kerry Barnhardt throws it to firstbase John Redmond""]",,,rightfield Oil Can Vardell,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
319,7,TRUE,SF,15,SD,19,0,2,1,1,centerfield Dave Eckert,relief Kerry Barnhardt,"['solid', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by centerfield A.J. Oswalt'],,,rightfield Oil Can Vardell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
325,7,TRUE,SF,15,SD,19,3,2,2,1,designatedhitter Glenn Jones,relief Kerry Barnhardt,"['burner', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by shortstop Karlos Smith'],,,rightfield Oil Can Vardell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
327,7,TRUE,SF,15,SD,19,1,0,3,0,catcher John Benzschawel,relief Kerry Barnhardt,,,,,error on pickoff,['relief Kerry Barnhardt throws it wide!'],"[""relief Kerry Barnhardt's throw caught by thirdbase Steve Delong None""]",,,rightfield Oil Can Vardell,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
330,7,TRUE,SF,15,SD,19,2,1,3,1,catcher John Benzschawel,relief Kerry Barnhardt,"['solid', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by centerfield A.J. Oswalt'],,,rightfield Oil Can Vardell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
331,7,FALSE,SF,15,SD,19,0,0,0,1,secondbase Stephen Smith,relief Tom Nicol,"['flare', 'center right', 'Two-Seam Fastball']",,,,out,[],['Ball caught by centerfield Dave Eckert'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
336,7,FALSE,SF,15,SD,19,1,2,1,0,thirdbase Steve Delong,relief Tom Nicol,"['burner', 'dead center', 'Two-Seam Fastball']",,,,out,['shortstop Bob Small catching error!'],"[None, ""shortstop Bob Small's throw caught by firstbase Jerry Johnson shortstop Bob Small throws it to firstbase Jerry Johnson""]",,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
340,7,FALSE,SF,15,SD,19,2,1,1,0,designatedhitter John Williams,relief Tom Nicol,"['solid', 'far left', 'Change Up']",,,,single,[],[],designatedhitter John Williams,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
343,7,FALSE,SF,15,SD,19,1,1,1,1,catcher Jared Harris,relief Tom Nicol,"['solid', 'center right', 'Four-Seam Fastball']",,,,out,[],['Ball caught by secondbase Delos Echols'],designatedhitter John Williams,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
347,7,FALSE,SF,15,SD,19,1,2,2,0,rightfield Tony Everett,relief Tom Nicol,,,,,stolen base,[],"[""relief Tom Nicol's throw caught by firstbase Jerry Johnson relief Tom Nicol throws it to firstbase Jerry Johnson""]",,designatedhitter John Williams,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
350,7,FALSE,SF,15,SD,19,1,2,2,0,rightfield Tony Everett,relief Tom Nicol,,,,,unsuccessful pickoff,[],"[""relief Tom Nicol's throw caught by secondbase Delos Echols relief Tom Nicol throws it to secondbase Delos Echols""]",,designatedhitter John Williams,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
361,7,FALSE,SF,15,SD,19,3,2,2,0,leftfield Logan Stephens,relief Tom Nicol,,,,,stolen base,[],"[""relief Tom Nicol's throw caught by firstbase Jerry Johnson relief Tom Nicol throws it to firstbase Jerry Johnson""]",,rightfield Tony Everett,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
363,7,FALSE,SF,15,SD,19,0,0,3,1,shortstop Karlos Smith,relief Tom Nicol,"['barrel', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by leftfield Benny Powell'],,rightfield Tony Everett,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
364,8,TRUE,SF,15,SD,19,0,0,0,0,secondbase Delos Echols,relief Kerry Barnhardt,"['burner', 'dead center', 'Cutter']",,,,single,[],[],secondbase Delos Echols,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
367,8,TRUE,SF,15,SD,19,0,2,0,0,leftfield Benny Powell,relief Kerry Barnhardt,"['barrel', 'right', 'Two-Seam Fastball']",,,,double,[],[],,leftfield Benny Powell,secondbase Delos Echols,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
372,8,TRUE,SF,15,SD,19,0,0,1,0,thirdbase Teyo Miraldi,relief Kerry Barnhardt,,,,,unsuccessful pickoff,[],"[""relief Kerry Barnhardt's throw caught by secondbase Stephen Smith relief Kerry Barnhardt throws it to secondbase Stephen Smith""]",,leftfield Benny Powell,secondbase Delos Echols,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
373,8,TRUE,SF,15,SD,19,0,0,1,0,thirdbase Teyo Miraldi,relief Kerry Barnhardt,,,,,caught stealing,['secondbase Stephen Smith catching error!'],['None relief Kerry Barnhardt throws it to secondbase Stephen Smith'],,leftfield Benny Powell,secondbase Delos Echols,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
378,8,TRUE,SF,15,SD,19,2,2,1,0,thirdbase Teyo Miraldi,relief Kerry Barnhardt,,,,,unsuccessful pickoff,[],"[""relief Kerry Barnhardt's throw caught by thirdbase Steve Delong relief Kerry Barnhardt throws it to thirdbase Steve Delong""]",,leftfield Benny Powell,secondbase Delos Echols,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
383,8,TRUE,SF,15,SD,20,1,2,2,0,rightfield Oil Can Vardell,relief Kerry Barnhardt,,,,,error on pickoff,['thirdbase Steve Delong catching error!'],['None relief Kerry Barnhardt throws it to thirdbase Steve Delong'],,,leftfield Benny Powell,[secondbase Delos Echols],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
390,8,TRUE,SF,15,SD,20,2,2,3,1,firstbase Jerry Johnson,relief Kerry Barnhardt,"['solid', 'left', 'Cutter']",,,,out,[],['Ball caught by shortstop Karlos Smith'],,,leftfield Benny Powell,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
394,8,FALSE,SF,15,SD,20,0,2,0,1,firstbase John Redmond,relief Tom Nicol,"['flare', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by centerfield Dave Eckert'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
396,8,FALSE,SF,15,SD,20,0,1,1,1,centerfield A.J. Oswalt,relief Tom Nicol,"['solid', 'center left', 'Four-Seam Fastball']",,,,out,[],['Ball caught by centerfield Dave Eckert'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
402,8,FALSE,SF,15,SD,20,1,1,3,1,thirdbase Steve Delong,relief Tom Nicol,"['flare', 'left', 'Change Up']",,,,out,[],['Ball caught by shortstop Bob Small'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
405,9,TRUE,SF,15,SD,20,2,0,0,1,centerfield Dave Eckert,relief Kerry Barnhardt,"['flare', 'right', 'Two-Seam Fastball']",,,,out,[],['Ball caught by secondbase Stephen Smith'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
409,9,TRUE,SF,15,SD,20,1,2,1,1,designatedhitter Glenn Jones,relief Kerry Barnhardt,"['solid', 'left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by shortstop Karlos Smith'],,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
410,9,TRUE,SF,15,SD,20,0,0,2,0,catcher John Benzschawel,relief Kerry Barnhardt,"['solid', 'left', 'Cutter']",,,,single,[],[],catcher John Benzschawel,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
414,9,TRUE,SF,15,SD,20,0,2,2,0,secondbase Delos Echols,relief Kerry Barnhardt,,,,,unsuccessful pickoff,[],"[""relief Kerry Barnhardt's throw caught by firstbase John Redmond relief Kerry Barnhardt throws it to firstbase John Redmond""]",catcher John Benzschawel,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
426,9,TRUE,SF,15,SD,20,1,2,3,0,leftfield Benny Powell,relief Kerry Barnhardt,,,,,stolen base,[],"[""relief Kerry Barnhardt's throw caught by firstbase John Redmond relief Kerry Barnhardt throws it to firstbase John Redmond""]",,catcher John Benzschawel,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
436,9,FALSE,SF,15,SD,20,0,2,1,0,catcher Jared Harris,relief Tom Nicol,"['flare', 'center right', 'Curveball']",,,,single,[],[],catcher Jared Harris,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
437,9,FALSE,SF,15,SD,20,0,0,1,0,rightfield Tony Everett,relief Tom Nicol,,,,,unsuccessful pickoff,[],"[""relief Tom Nicol's throw caught by firstbase Jerry Johnson relief Tom Nicol throws it to firstbase Jerry Johnson""]",catcher Jared Harris,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
439,9,FALSE,SF,15,SD,20,0,1,1,0,rightfield Tony Everett,relief Tom Nicol,,,,,error on steal,['firstbase Jerry Johnson catching error!'],['None relief Tom Nicol throws it to firstbase Jerry Johnson'],,catcher Jared Harris,,[],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
441,9,FALSE,SF,15,SD,20,1,1,1,1,rightfield Tony Everett,relief Tom Nicol,,,,,successful pickoff,[],"[""relief Tom Nicol's throw caught by secondbase Delos Echols relief Tom Nicol throws it to secondbase Delos Echols""]",,,,[],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
450,9,FALSE,SF,16,SD,20,0,1,2,0,leftfield Logan Stephens,relief David Gillery,"['barrel', 'far right', 'Cutter']",,,,triple,[],[],,,leftfield Logan Stephens,[rightfield Tony Everett],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
455,9,FALSE,SF,17,SD,20,0,0,3,0,firstbase John Redmond,relief David Gillery,"['solid', 'right', 'Cutter']",,,,triple,[],[],,,firstbase John Redmond,[leftfield Logan Stephens],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
457,9,FALSE,SF,18,SD,20,1,0,3,0,centerfield A.J. Oswalt,relief David Gillery,"['burner', 'left', 'Curveball']",,,,single,[],[],centerfield A.J. Oswalt,,,[firstbase John Redmond],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
