ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Batter,Pitcher,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,Error List,Defensive Actions,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field
118,3,True,SF,7,SD,14,1,1,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['Ball', 'Looking', 'Curveball']",,,,,,,centerfield Dave Eckert,,rightfield Oil Can Vardell,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
119,3,True,SF,7,SD,14,2,1,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['Ball', 'Looking', 'Four-Seam Fastball']",,,,,,,centerfield Dave Eckert,,rightfield Oil Can Vardell,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
120,3,True,SF,7,SD,17,2,1,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['solid', 'far right', 'Sinker']",,,,homerun,[],[],,,,"[designatedhitter Glenn Jones, centerfield Dave Eckert, rightfield Oil Can Vardell]",False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
121,3,True,SF,7,SD,17,1,0,2,0,catcher John Benzschawel,starter Neal Asiodu,"['Ball', 'Looking', 'Four-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
122,3,True,SF,7,SD,17,1,0,2,1,catcher John Benzschawel,starter Neal Asiodu,"['flare', 'right', 'Curveball']",,,,out,[],['Ball caught by secondbase Stephen Smith'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
123,3,True,SF,7,SD,17,0,1,3,0,secondbase Delos Echols,starter Neal Asiodu,"['Strike', 'Foul', 'Four-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
124,3,True,SF,7,SD,18,0,1,3,0,secondbase Delos Echols,starter Neal Asiodu,"['barrel', 'dead center', 'Sinker']",,,,homerun,[],[],,,,[secondbase Delos Echols],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
125,3,True,SF,7,SD,18,1,0,3,0,leftfield Benny Powell,starter Neal Asiodu,"['Ball', 'Looking', 'Curveball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
126,3,True,SF,7,SD,18,1,1,3,0,leftfield Benny Powell,starter Neal Asiodu,"['Strike', 'Swinging', 'Four-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
127,3,True,SF,7,SD,18,1,1,3,1,leftfield Benny Powell,starter Neal Asiodu,"['burner', 'far right', 'Sinker']",,,,out,[],['Ball caught by firstbase John Redmond'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
128,3,False,SF,7,SD,18,1,0,0,0,firstbase John Redmond,starter Darrion Smith,"['Ball', 'Looking', 'Change Up']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
129,3,False,SF,7,SD,18,2,0,0,0,firstbase John Redmond,starter Darrion Smith,"['Ball', 'Looking', 'Slurve']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
130,3,False,SF,7,SD,18,3,0,0,0,firstbase John Redmond,starter Darrion Smith,"['Ball', 'Looking', 'Four-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
131,3,False,SF,7,SD,18,4,0,0,0,firstbase John Redmond,starter Darrion Smith,"['Ball', 'Looking', 'Slurve']",,,,,,,firstbase John Redmond,,,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
132,3,False,SF,7,SD,18,0,1,0,0,centerfield A.J. Oswalt,starter Darrion Smith,"['Strike', 'Looking', 'Change Up']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
133,3,False,SF,7,SD,18,0,1,0,1,centerfield A.J. Oswalt,starter Darrion Smith,"['solid', 'far right', 'Change Up']",,,,out,[],['Ball caught by rightfield Oil Can Vardell'],firstbase John Redmond,,,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
134,3,False,SF,7,SD,18,1,0,1,0,secondbase Stephen Smith,starter Darrion Smith,"['Ball', 'Looking', 'Slurve']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
135,3,False,SF,7,SD,18,1,1,1,0,secondbase Stephen Smith,starter Darrion Smith,"['Strike', 'Looking', 'Slurve']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
136,3,False,SF,7,SD,18,1,2,1,0,secondbase Stephen Smith,starter Darrion Smith,"['Strike', 'Swinging', 'Cutter']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
137,3,False,SF,7,SD,18,1,3,1,1,secondbase Stephen Smith,starter Darrion Smith,"['Strike', 'Looking', 'Change Up']",,,,,,,firstbase John Redmond,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
138,3,False,SF,7,SD,18,0,0,2,1,thirdbase Steve Delong,starter Darrion Smith,"['flare', 'right', 'Slurve']",,,,out,[],['Ball caught by rightfield Oil Can Vardell'],firstbase John Redmond,,,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
139,3,False,SF,7,SD,18,0,1,3,0,designatedhitter John Williams,starter Darrion Smith,"['Strike', 'Foul', 'Cutter']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
140,3,False,SF,7,SD,18,0,2,3,0,designatedhitter John Williams,starter Darrion Smith,"['Strike', 'Swinging', 'Slurve']",,,,,,,firstbase John Redmond,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
141,3,False,SF,7,SD,18,0,3,3,1,designatedhitter John Williams,starter Darrion Smith,"['Strike', 'Looking', 'Slurve']",,,,,,,firstbase John Redmond,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
142,4,True,SF,7,SD,18,0,0,0,0,shortstop Bob Small,starter Neal Asiodu,"['flare', 'left', 'Change Up']",,,,single,[],[],shortstop Bob Small,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
143,4,True,SF,7,SD,18,0,1,0,0,thirdbase Teyo Miraldi,starter Neal Asiodu,"['Strike', 'Looking', 'Curveball']",,,,,,,shortstop Bob Small,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
144,4,True,SF,7,SD,18,0,2,0,0,thirdbase Teyo Miraldi,starter Neal Asiodu,"['Strike', 'Looking', 'Change Up']",,,,,,,shortstop Bob Small,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
145,4,True,SF,7,SD,18,0,3,0,1,thirdbase Teyo Miraldi,starter Neal Asiodu,"['Strike', 'Looking', 'Sinker']",,,,,,,shortstop Bob Small,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
146,4,True,SF,7,SD,18,0,0,1,0,rightfield Oil Can Vardell,starter Neal Asiodu,"['burner', 'right', 'Curveball']",,,,single,[],[],rightfield Oil Can Vardell,shortstop Bob Small,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
147,4,True,SF,7,SD,18,1,0,1,0,firstbase Jerry Johnson,starter Neal Asiodu,"['Ball', 'Looking', 'Curveball']",,,,,,,rightfield Oil Can Vardell,shortstop Bob Small,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
148,4,True,SF,7,SD,18,2,0,1,0,firstbase Jerry Johnson,starter Neal Asiodu,"['Ball', 'Looking', 'Four-Seam Fastball']",,,,,,,rightfield Oil Can Vardell,shortstop Bob Small,,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
149,4,True,SF,7,SD,18,3,0,1,0,firstbase Jerry Johnson,starter Neal Asiodu,"['Ball', 'Looking', 'Curveball']",,,,,,,rightfield Oil Can Vardell,shortstop Bob Small,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
150,4,True,SF,7,SD,18,3,0,1,0,firstbase Jerry Johnson,starter Neal Asiodu,,,,,caught stealing,[],"[""starter Neal Asiodu's throw caught by firstbase John Redmond starter Neal Asiodu throws it to firstbase John Redmond""]",rightfield Oil Can Vardell,shortstop Bob Small,,[],False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
151,4,True,SF,7,SD,18,4,0,1,0,firstbase Jerry Johnson,starter Neal Asiodu,"['Ball', 'Looking', 'Curveball']",,,,,,,firstbase Jerry Johnson,rightfield Oil Can Vardell,shortstop Bob Small,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
152,4,True,SF,7,SD,18,0,0,1,0,centerfield Dave Eckert,starter Neal Asiodu,,,,,unsuccessful pickoff,[],"[""starter Neal Asiodu's throw caught by secondbase Stephen Smith starter Neal Asiodu throws it to secondbase Stephen Smith""]",firstbase Jerry Johnson,rightfield Oil Can Vardell,shortstop Bob Small,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
153,4,True,SF,7,SD,18,0,0,1,1,centerfield Dave Eckert,starter Neal Asiodu,"['burner', 'left', 'Curveball']",,,,out,[],['Ball caught by shortstop Karlos Smith'],firstbase Jerry Johnson,rightfield Oil Can Vardell,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
154,4,True,SF,7,SD,18,0,0,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,,,,,stolen base,[],"[""starter Neal Asiodu's throw caught by firstbase John Redmond starter Neal Asiodu throws it to firstbase John Redmond""]",,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,True,True,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
155,4,True,SF,7,SD,18,0,0,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,,,,,caught stealing,['secondbase Stephen Smith catching error!'],['None starter Neal Asiodu throws it to secondbase Stephen Smith'],,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
156,4,True,SF,7,SD,18,0,1,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['Strike', 'Looking', 'Change Up']",,,,,,,,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
157,4,True,SF,7,SD,18,1,1,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['Ball', 'Looking', 'Curveball']",,,,,,,,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
158,4,True,SF,7,SD,18,2,1,2,0,designatedhitter Glenn Jones,starter Neal Asiodu,"['Ball', 'Looking', 'Curveball']",,,,,,,,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
159,4,True,SF,7,SD,18,2,1,2,1,designatedhitter Glenn Jones,starter Neal Asiodu,"['flare', 'far left', 'Sinker']",,,,out,[],['Ball caught by leftfield Logan Stephens'],,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
160,4,True,SF,7,SD,18,1,0,3,0,catcher John Benzschawel,starter Neal Asiodu,"['Ball', 'Looking', 'Sinker']",,,,,,,,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
161,4,True,SF,7,SD,18,1,1,3,0,catcher John Benzschawel,starter Neal Asiodu,"['Strike', 'Foul', 'Curveball']",,,,,,,,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
162,4,True,SF,7,SD,18,1,1,3,1,catcher John Benzschawel,starter Neal Asiodu,"['barrel', 'dead center', 'Sinker']",,,,out,[],['Ball caught by centerfield A.J. Oswalt'],,firstbase Jerry Johnson,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
163,4,False,SF,7,SD,18,1,0,0,0,catcher Jared Harris,starter Darrion Smith,"['Ball', 'Looking', 'Slurve']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
164,4,False,SF,7,SD,18,1,1,0,0,catcher Jared Harris,starter Darrion Smith,"['Strike', 'Looking', 'Cutter']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
165,4,False,SF,7,SD,18,1,1,0,0,catcher Jared Harris,starter Darrion Smith,"['burner', 'dead center', 'Cutter']",,,,single,[],[],catcher Jared Harris,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
166,4,False,SF,7,SD,18,0,1,0,0,rightfield Tony Everett,starter Darrion Smith,"['Strike', 'Swinging', 'Cutter']",,,,,,,catcher Jared Harris,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
167,4,False,SF,7,SD,18,0,1,0,0,rightfield Tony Everett,starter Darrion Smith,,,,,unsuccessful pickoff,[],"[""starter Darrion Smith's throw caught by firstbase Jerry Johnson starter Darrion Smith throws it to firstbase Jerry Johnson""]",catcher Jared Harris,,,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
168,4,False,SF,7,SD,18,0,1,0,0,rightfield Tony Everett,starter Darrion Smith,,,,,unsuccessful pickoff,[],"[""starter Darrion Smith's throw caught by firstbase Jerry Johnson starter Darrion Smith throws it to firstbase Jerry Johnson""]",catcher Jared Harris,,,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
169,4,False,SF,7,SD,18,0,2,0,0,rightfield Tony Everett,starter Darrion Smith,"['Strike', 'Foul', 'Slurve']",,,,,,,catcher Jared Harris,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
170,4,False,SF,7,SD,18,0,3,0,1,rightfield Tony Everett,starter Darrion Smith,"['Strike', 'Swinging', 'Four-Seam Fastball']",,,,,,,catcher Jared Harris,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
171,4,False,SF,7,SD,18,0,0,1,0,leftfield Logan Stephens,starter Darrion Smith,,,,,error on steal,['firstbase Jerry Johnson catching error!'],['None starter Darrion Smith throws it to firstbase Jerry Johnson'],,catcher Jared Harris,,[],False,False,False,False,False,False,True,True,1,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
172,4,False,SF,7,SD,18,0,1,1,0,leftfield Logan Stephens,starter Darrion Smith,"['Strike', 'Swinging', 'Slurve']",,,,,,,,catcher Jared Harris,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
173,4,False,SF,8,SD,18,0,1,1,0,leftfield Logan Stephens,starter Darrion Smith,"['flare', 'center right', 'Cutter']",,,,double,[],[],,leftfield Logan Stephens,,[catcher Jared Harris],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
174,4,False,SF,8,SD,18,0,0,1,0,shortstop Karlos Smith,starter Darrion Smith,"['under', 'center right', 'Change Up']",,,,single,[],[],shortstop Karlos Smith,,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
175,4,False,SF,9,SD,18,0,0,1,0,firstbase John Redmond,starter Darrion Smith,,,,,stolen base,[],"[""starter Darrion Smith's throw caught by thirdbase Teyo Miraldi starter Darrion Smith throws it to thirdbase Teyo Miraldi""]",shortstop Karlos Smith,,,[leftfield Logan Stephens],False,False,False,False,False,False,True,True,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
176,4,False,SF,9,SD,18,1,0,1,0,firstbase John Redmond,starter Darrion Smith,"['Ball', 'Looking', 'Cutter']",,,,,,,shortstop Karlos Smith,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
177,4,False,SF,9,SD,18,1,1,1,0,firstbase John Redmond,starter Darrion Smith,"['Strike', 'Looking', 'Cutter']",,,,,,,shortstop Karlos Smith,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
178,4,False,SF,9,SD,18,1,2,1,0,firstbase John Redmond,starter Darrion Smith,"['Strike', 'Foul', 'Four-Seam Fastball']",,,,,,,shortstop Karlos Smith,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
